City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Pune,2021,Volkswagen,Polo  ,Automatic,"₹10,56,599","6,871 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2021-cars-pune-10677697772/
Pune,2017,Volkswagen,Polo  ,Automatic,"₹7,24,499","18,978 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-pune-10625595714/
Pune,2016,Ford,Ecosport  ,Manual,"₹6,72,599","41,966 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-pune-1033542466/
Pune,2018,Maruti,Alto 800 ,Manual,"₹3,50,599","8,254 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-pune-10602698771/
Pune,2021,MG,HECTOR  ,Automatic,"₹19,71,999","6,249 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2021-cars-pune-1061525461/
Pune,2019,Hyundai,NEW SANTRO ,Manual,"₹5,32,099","2,839 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-pune-1060656601/
Pune,2016,Mahindra,Scorpio  ,Manual,"₹8,34,199","1,43,495 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2016-cars-pune-1067007700/
Pune,2019,Maruti,Vitara Brezza ,Manual,"₹7,92,199","42,955 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-pune-1068383308/
Pune,2016,Toyota,Innova Crysta ,Automatic,"₹15,24,299","1,63,438 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2016-cars-pune-1039376448/
Pune,2017,Honda,Jazz  ,Manual,"₹6,13,999","15,182 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2017-cars-pune-1030077002/
Pune,2017,Maruti,Celerio  ,Automatic,"₹4,87,299","53,139 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-mumbai-1032266461/
Pune,2019,Renault,Kwid  ,Manual,"₹4,49,299","17,525 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-pune-10631994777/
Pune,2018,Volkswagen,Ameo  ,Automatic,"₹6,81,499","82,015 km",1st Owner,Diesel,https://www.cars24.com/buy-used-volkswagen-ameo-2018-cars-mumbai-1034226168/
Pune,2019,Renault,TRIBER  ,Manual,"₹6,73,599","9,981 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-pune-1064305863/
Pune,2017,Hyundai,Eon  ,Manual,"₹3,81,299","30,266 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-pune-10684798774/
Pune,2016,Maruti,Baleno  ,Manual,"₹5,71,847","28,225 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1038766165/
Pune,2017,Hyundai,Creta  ,Manual,"₹11,19,199","63,687 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-mumbai-1035880760/
Pune,2016,Hyundai,Grand i10 ,Manual,"₹4,59,999","81,006 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-1068104363/
Pune,2019,Maruti,Vitara Brezza ,Manual,"₹8,38,699","56,902 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-pune-1067047706/
Pune,2017,Maruti,Alto 800 ,Manual,"₹3,15,999","21,451 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-pune-1062105861/
Pune,2017,Jeep,Compass  ,Manual,"₹13,39,099","62,013 km",1st Owner,Diesel,https://www.cars24.com/buy-used-jeep-compass-2017-cars-pune-1060136566/
Pune,2020,Ford,Ecosport  ,Manual,"₹10,30,799","22,326 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2020-cars-pune-10657195710/
Pune,2019,Hyundai,VENUE  ,Manual,"₹11,11,299","30,456 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-pune-1060972666/
Pune,2016,Hyundai,Grand i10 ,Manual,"₹5,08,099","6,397 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-mumbai-1036946369/
Pune,2018,Maruti,Alto 800 ,Manual,"₹3,50,599","11,617 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-pune-10637798792/
Pune,2020,Hyundai,GRAND I10 NIOS,Manual,"₹6,75,499","7,162 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2020-cars-mumbai-1038120269/
Pune,2012,Renault,Duster  ,Manual,"₹4,96,799","1,26,134 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-renault-duster-2012-cars-pune-1063044625/
Pune,2016,Hyundai,Grand i10 ,Manual,"₹4,49,199","15,817 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-1039212029/
Pune,2014,Ford,Ecosport  ,Manual,"₹5,35,599","55,123 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-pune-1038983740/
Pune,2017,Maruti,Celerio  ,Automatic,"₹4,92,199","25,716 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10698992776/
Pune,2020,Hyundai,VENUE  ,Manual,"₹8,42,099",787 km,1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-pune-1036129869/
Pune,2018,Maruti,Baleno  ,Manual,"₹6,42,499","24,337 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-mumbai-1037116262/
Pune,2016,Maruti,Alto 800 ,Manual,"₹2,85,099","27,534 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-pune-1064335366/
Pune,2020,Hyundai,VENUE  ,Manual,"₹10,46,399","7,736 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-pune-10683597799/
Pune,2013,Hyundai,i20  ,Manual,"₹3,74,899","71,022 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-1036026547/
Pune,2017,Hyundai,New Elantra ,Automatic,"₹13,03,899","65,743 km",3rd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-new-elantra-2017-cars-pune-10662795773/
Pune,2018,Maruti,Vitara Brezza ,Manual,"₹9,67,599","29,025 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1062288664/
