City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Chennai,2019,Hyundai,VENUE  ,Manual,"₹8,43,099","2,353 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-chennai-1130785462/
Chennai,2018,Maruti,Baleno  ,Manual,"₹6,08,099","30,221 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-chennai-1132799866/
Chennai,2019,Hyundai,Creta  ,Manual,"₹9,01,799","94,602 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-chennai-1137739103/
Chennai,2019,Maruti,Eeco  ,Manual,"₹4,34,999","15,674 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1137899201/
Chennai,2016,Honda,Jazz  ,Manual,"₹5,56,199","36,282 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-chennai-1130550565/
Chennai,2021,Tata,Tiago  ,Manual,"₹6,37,599","22,289 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2021-cars-chennai-11304196799/
Chennai,2021,Honda,Amaze  ,Manual,"₹7,41,199","30,912 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2021-cars-chennai-11373595771/
Chennai,2016,Hyundai,i10  ,Manual,"₹3,78,599","60,094 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2016-cars-chennai-1139317907/
Chennai,2021,Maruti,Eeco  ,Manual,"₹5,26,699","11,184 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2021-cars-chennai-11390898719/
Chennai,2015,Honda,Brio  ,Manual,"₹4,16,299","20,209 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-chennai-11336495797/
Chennai,2021,Hyundai,VENUE  ,Manual,"₹9,45,261","6,122 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-chennai-11325299799/
Chennai,2017,Maruti,Ciaz  ,Manual,"₹8,09,399","44,079 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-chennai-1137976262/
Chennai,2015,Honda,Amaze  ,Manual,"₹4,79,599","64,491 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2015-cars-chennai-1138370361/
Chennai,2018,Maruti,Alto 800 ,Manual,"₹3,24,599","20,048 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-chennai-1135738307/
Chennai,2014,Maruti,Alto K10 ,Manual,"₹2,64,699","45,262 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-chennai-1134828627/
Chennai,2018,Maruti,Dzire  ,Manual,"₹6,83,899","57,701 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-chennai-11311893795/
Chennai,2015,Maruti,Alto K10 ,Manual,"₹2,97,899","30,139 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-chennai-1137240607/
Chennai,2018,Maruti,Dzire  ,Manual,"₹6,70,999","6,494 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-chennai-1131450967/
Chennai,2016,Tata,Tiago  ,Manual,"₹4,74,399","28,218 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2016-cars-chennai-11389496716/
Chennai,2016,Hyundai,Elite i20 ,Manual,"₹6,17,999","29,317 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-chennai-1133057366/
Chennai,2014,Hyundai,Xcent  ,Manual,"₹4,45,799","51,340 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-chennai-11306795795/
Chennai,2014,Maruti,Alto 800 ,Manual,"₹2,50,799","40,462 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-chennai-1135936226/
Chennai,2016,Maruti,Celerio  ,Manual,"₹4,00,799","40,816 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-chennai-1135573465/
Chennai,2015,Hyundai,Grand i10 ,Manual,"₹4,33,099","24,508 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-chennai-1134359202/
Chennai,2015,Ford,Ecosport  ,Automatic,"₹5,72,399","79,905 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-chennai-1132514862/
Chennai,2021,Hyundai,VENUE  ,Manual,"₹9,12,399","7,283 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-chennai-11397591790/
Chennai,2019,Hyundai,Verna  ,Automatic,"₹11,66,599","25,845 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-chennai-11319997770/
Chennai,2015,Honda,City  ,Manual,"₹5,45,499","80,042 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-chennai-1137943848/
Chennai,2016,Hyundai,Grand i10 ,Manual,"₹5,12,437","69,645 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-chennai-1135288468/
Chennai,2018,Maruti,Eeco  ,Manual,"₹4,01,799","34,411 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-chennai-1136688722/
Chennai,2014,Maruti,Alto 800 ,Manual,"₹2,67,699","54,988 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-chennai-1133178369/
Chennai,2011,Maruti,Wagon R 1.0,Manual,"₹2,85,599","73,415 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2011-cars-chennai-1132734625/
Chennai,2017,Maruti,Swift  ,Manual,"₹5,69,999","33,051 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2017-cars-chennai-1139244166/
Chennai,2019,Renault,TRIBER  ,Manual,"₹7,28,399","9,223 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-chennai-11312993717/
Chennai,2016,Mahindra,Kuv100  ,Manual,"₹4,26,999","54,056 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-chennai-1135236461/
