City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Ahmedabad,2017,Hyundai,Grand i10 ,Manual,"₹4,75,999","23,584 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-ahmedabad-1148970064/
Ahmedabad,2018,Maruti,Celerio  ,Manual,"₹4,69,699","31,321 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-surat-1356936461/
Ahmedabad,2014,Honda,City  ,Manual,"₹6,00,599","87,194 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2014-cars-ahmedabad-1084313206/
Ahmedabad,2016,Hyundai,Xcent  ,Manual,"₹5,25,499","41,986 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2016-cars-ahmedabad-11452898772/
Ahmedabad,2020,Toyota,Glanza  ,Manual,"₹7,20,299","11,527 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-glanza-2020-cars-ahmedabad-11461594710/
Ahmedabad,2019,Mahindra,XUV500  ,Automatic,"₹13,76,399","84,312 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-ahmedabad-1149848369/
Ahmedabad,2019,Ford,Ecosport  ,Manual,"₹9,48,599","24,186 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-surat-1356895361/
Ahmedabad,2016,Honda,Amaze  ,Manual,"₹5,46,099","40,054 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2016-cars-ahmedabad-1145174763/
Ahmedabad,2015,Hyundai,Eon  ,Manual,"₹2,95,399","36,850 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2015-cars-ahmedabad-11447791772/
Ahmedabad,2015,Maruti,Baleno  ,Manual,"₹5,40,787","58,839 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2015-cars-ahmedabad-11414598799/
Ahmedabad,2020,Maruti,Alto  ,Manual,"₹3,74,599","24,968 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-ahmedabad-1149218966/
Ahmedabad,2020,Maruti,Alto  ,Manual,"₹3,65,299","11,634 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-ahmedabad-11461095791/
Ahmedabad,2019,Honda,Amaze  ,Manual,"₹6,33,499","37,768 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-ahmedabad-11420792792/
Ahmedabad,2015,Honda,Brio  ,Manual,"₹3,96,899","38,732 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-surat-13557395795/
Ahmedabad,2015,Hyundai,Eon  ,Manual,"₹3,09,699","28,670 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2015-cars-ahmedabad-11497693713/
Ahmedabad,2020,Maruti,S PRESSO ,Manual,"₹4,56,899","18,681 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-ahmedabad-11468791796/
Ahmedabad,2016,Hyundai,Xcent  ,Manual,"₹5,31,299","51,703 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2016-cars-ahmedabad-11414391777/
Ahmedabad,2018,Maruti,Baleno  ,Manual,"₹6,50,299","21,445 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-vadodara-13677196770/
Ahmedabad,2018,Jeep,Compass  ,Manual,"₹13,13,499","37,237 km",1st Owner,Diesel,https://www.cars24.com/buy-used-jeep-compass-2018-cars-ahmedabad-1148471868/
Ahmedabad,2018,Renault,Kwid  ,Manual,"₹3,81,799","17,082 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-surat-13552993778/
Ahmedabad,2021,Maruti,Eeco  ,Manual,"₹5,31,399","11,155 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2021-cars-ahmedabad-11442695771/
Ahmedabad,2016,Honda,Jazz  ,Manual,"₹4,99,099","50,085 km",2nd Owner,Petrol + CNG,https://www.cars24.com/buy-used-honda-jazz-2016-cars-rajkot-15065698773/
Ahmedabad,2017,Maruti,Celerio  ,Manual,"₹4,15,199","75,006 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-ahmedabad-11406192790/
Ahmedabad,2021,Hyundai,VENUE  ,Manual,"₹8,36,199","7,573 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-vadodara-13652196778/
