City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Bengaluru,2018,Hyundai,Elite i20 ,Manual,"₹7,72,099","14,165 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-bengaluru-10290195792/
Bengaluru,2019,Renault,Kwid  ,Manual,"₹4,27,499","8,947 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-bengaluru-10206090779/
Bengaluru,2016,Maruti,Swift  ,Manual,"₹6,14,799","9,755 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-bengaluru-1020550963/
Bengaluru,2012,Maruti,Alto K10 ,Manual,"₹2,75,999","55,334 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-bengaluru-10249395794/
Bengaluru,2017,Maruti,Dzire  ,Automatic,"₹7,48,499","60,090 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-bengaluru-1025190865/
Bengaluru,2017,Hyundai,Creta  ,Manual,"₹11,34,199","57,767 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-bengaluru-1029260462/
Bengaluru,2010,Maruti,Wagon R 1.0,Manual,"₹3,22,899","27,423 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2010-cars-bengaluru-1027340367/
Bengaluru,2016,Hyundai,Elite i20 ,Manual,"₹5,99,799","49,527 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bengaluru-1022368464/
Bengaluru,2019,Hyundai,GRAND I10 NIOS,Manual,"₹6,80,999","12,731 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-bengaluru-1022756761/
Bengaluru,2016,Renault,Kwid  ,Manual,"₹3,48,799","41,599 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-bengaluru-1028556362/
Bengaluru,2018,Maruti,Eeco  ,Manual,"₹4,13,799","31,842 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-bengaluru-1022059861/
Bengaluru,2012,Maruti,Alto K10 ,Manual,"₹2,99,399","49,885 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-bengaluru-1021664748/
Bengaluru,2017,Renault,Kwid  ,Automatic,"₹4,54,799","44,911 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-bengaluru-1022048863/
Bengaluru,2016,Maruti,Alto K10 ,Manual,"₹3,52,199","37,215 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1021028863/
Bengaluru,2017,Hyundai,Xcent  ,Manual,"₹5,92,199","44,796 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2017-cars-bengaluru-1024072268/
Bengaluru,2018,Maruti,Ertiga  ,Manual,"₹11,01,499","33,670 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2018-cars-bengaluru-10256197799/
Bengaluru,2012,Hyundai,i10  ,Manual,"₹3,95,099","17,573 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2012-cars-bengaluru-1021886160/
