City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Hyderabad,2018,Hyundai,Grand i10 ,Automatic,"₹6,53,599","36,509 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-hyderabad-10478799775/
Hyderabad,2014,Maruti,Wagon R 1.0,Manual,"₹3,61,899","77,641 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-hyderabad-1041998267/
Hyderabad,2019,Maruti,S PRESSO ,Manual,"₹4,64,299","35,091 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-hyderabad-1042683966/
Hyderabad,2015,Maruti,Wagon R 1.0,Manual,"₹3,88,899","42,218 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-hyderabad-1041110262/
Hyderabad,2018,Maruti,Wagon R 1.0,Manual,"₹4,77,899","43,572 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-hyderabad-10431696715/
Hyderabad,2019,Hyundai,Grand i10 ,Manual,"₹6,12,199","38,443 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-hyderabad-10408492796/
Hyderabad,2017,Maruti,Alto K10 ,Manual,"₹3,64,699","65,590 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-hyderabad-1043892762/
Hyderabad,2018,Honda,City  ,Manual,"₹9,51,199","49,654 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-hyderabad-1048688866/
Hyderabad,2016,Maruti,Wagon R 1.0,Manual,"₹4,18,199","52,167 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-hyderabad-1048710468/
Hyderabad,2018,Maruti,Alto 800 ,Manual,"₹3,76,199","22,855 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-hyderabad-10465992792/
Hyderabad,2017,Hyundai,Grand i10 ,Manual,"₹5,70,599","35,513 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-hyderabad-1045226365/
Hyderabad,2017,Maruti,IGNIS  ,Manual,"₹5,00,899","86,841 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-hyderabad-1049418166/
Hyderabad,2017,Datsun,Redi Go ,Manual,"₹3,12,399","34,368 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-hyderabad-10419298779/
Hyderabad,2020,Maruti,S PRESSO ,Manual,"₹4,85,599","39,155 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-hyderabad-1048256568/
Hyderabad,2017,Maruti,IGNIS  ,Manual,"₹5,16,299","86,334 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-hyderabad-10467894713/
Hyderabad,2020,Hyundai,GRAND I10 NIOS,Manual,"₹6,80,799","39,813 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2020-cars-hyderabad-1048174160/
Hyderabad,2019,Hyundai,Grand i10 ,Manual,"₹6,12,199","44,598 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-hyderabad-1049440869/
Hyderabad,2019,Maruti,IGNIS  ,Manual,"₹6,23,699","14,625 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2019-cars-hyderabad-1047872466/
Hyderabad,2017,Maruti,Alto K10 ,Manual,"₹3,86,899","30,771 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-hyderabad-1042630062/
Hyderabad,2017,Maruti,Alto K10 ,Manual,"₹3,90,499","32,951 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-hyderabad-10400490799/
Hyderabad,2021,Maruti,Alto  ,Manual,"₹4,43,859","8,155 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-hyderabad-10417997710/
Hyderabad,2021,Hyundai,VENUE  ,Manual,"₹11,92,499","17,811 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-hyderabad-1048996767/
Hyderabad,2010,Honda,City  ,Manual,"₹4,94,999","18,456 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2010-cars-hyderabad-1043206669/
Hyderabad,2012,Maruti,Swift Dzire ,Manual,"₹4,49,099","1,30,229 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2012-cars-hyderabad-1043557244/
